459147266641899520	NEU
459692878475038720	NEG
459720034948874240	NEG
459896313707241472	POS
460157684793483264	NEG
460344309762777088	NEU
460390020906754048	NEG
460454790896828418	POS
460787967410585600	NEG
460975220703371264	NEU
461126790262845440	NEU
461300734987083777	NEG
461562861790441472	NEG
461656023674003456	NEG
461698846658416641	NEG
461891170852167680	NEG
461942311220285440	POS
462223765884387328	NEU
463273120866910208	NEG
463380002554515456	POS
463393423769493505	NEG
463458339876134913	NEU
463477814004842497	NEU
463479167678705664	NEU
463715311926403074	NEG
463773145628160000	NEU
463805931822669824	POS
464024475944910848	NEU
464214374350323712	NEG
464255773883654144	POS
464273665396584448	NEG
464415259298922496	NEG
464809885503590400	POS
464822802387075072	POS
464862791765987328	NEU
464925521982529536	NEG
465571927638044672	NEU
465582737479700480	NEU
466231936701460480	NEG
466262265369726976	NEG
466288029276323841	NEG
466303268033814529	NEG
466411770786365442	NEG
466561226529456128	NEG
466564056351277056	NEG
466794244548853760	NEG
466942004434583552	NEU
466948622622670848	NEG
467085900938493952	NEG
467119769255428096	NEG
467268876439654401	NEU
467282668066181120	NEG
467344975630729217	NEG
467359630499532800	NEG
467449974666854400	NEU
467450628256837633	NEU
467509471250776064	NEG
467855100116213760	POS
467855323857174528	NEG
468009453229723648	NEU
468058433632366592	NEG
468064829526118402	NEG
468073167957663744	NEG
468100763089383426	NEG
468124437104300032	NEG
468158677426642945	NEU
468183262066921472	NEG
468187023250296833	POS
468352236025053184	NEU
468354782613483520	NEU
468369825312821248	NEG
468372655054548993	NEG
468392481181429760	NEG
468399966344708096	NEG
468458272278999040	NEU
468536871333924865	NEU
468567587342016512	NEU
468582260640579585	NEU
468659539542568960	NEG
468741473102741504	NEG
468772909360893952	NEG
468794639823437824	NEG
468838656006815744	NEG
468853332174725120	NEG
468874018712715264	NEU
468887152630460419	NEU
468895091352809472	NEU
468934278064402432	NEU
468937249112207362	NEU
468946004474347520	POS
469060381533827072	NEU
469100421756514307	NEG
469119424247894016	NEG
469141482411397120	POS
469143346662088704	NEG
469149173275979778	NEU
469154242956394497	NEU
469154567662608385	NEG
469212444716331008	POS
469218144935227392	NEG
469307786921541632	NEG
469461266025955328	NEG
469471813907808256	NEG
469485504032145408	POS
469526347782447104	NEU
469547241104228352	NEG
469630419936497665	NEG
469644520968445952	POS
469658508494143488	NEU
469709347774529536	NEG
469714354544578560	NEU
469728238089306112	NEG
469737052389801984	POS
469738296348643328	NEU
469742060699156480	POS
469752135035682816	POS
469754623017123840	POS
469760978595614720	NEU
469763438496202752	NEU
469765952209694720	POS
469768541252911104	POS
469776048591495168	NEG
469776084876419072	POS
469778571784114176	POS
469793685736284160	POS
469797424861822978	POS
469810165320257536	NEU
469811274403287040	POS
469815026564743168	NEG
469821422979022848	POS
469833931832172544	POS
469840531741491200	NEG
469886927496552448	NEU
469894376530145280	NEU
469901404526878720	NEU
469908497027842049	POS
469916997846061057	POS
469923264723038208	NEU
469962306139721728	NEU
469963523007971328	NEG
469976404650901504	POS
469981170474950656	POS
469987431299973121	NEU
469989928655675392	POS
469992497385836544	POS
470022647267721216	NEU
470031483420557312	NEU
470033988565086208	POS
470037761177968641	POS
470039076385857536	NEG
470044071437033472	NEU
470044086012243968	NEU
470051643145605120	NEU
470060415188492289	NEG
470068503601766401	NEG
470074283272982529	POS
470081859347820544	POS
470084309101993985	NEU
470086812531445760	NEG
470091864209911808	NEU
470112250783887360	NEU
470150064220803072	NEU
470230978309668864	NEG
470240866997522433	POS
470562982247006208	POS
470572974853341184	POS
470580845552476160	NEU
470581595184070657	NEU
470604230525337600	POS
470683649927827457	POS
470685858237263872	NEU
470686339739189249	POS
470687414055235585	NEU
470701057689927680	NEU
470702629065334785	NEG
470750560418037760	POS
470900965189885952	POS
470906419177615360	NEG
470917393263640576	NEG
470922123985571841	NEG
470945581746388993	NEU
470950460602728448	NEU
470951427268149248	NEG
470957953210941440	NEG
470997670400491520	NEU
471016022519324672	NEG
471034137219178496	NEU
471061726159323136	NEU
471071894041812995	POS
471079928679890944	NEG
471276216876806144	NEG
471408775581421568	POS
471422466632331264	NEU
471438068772507649	NEG
471480016002224130	NEU
471760345464590336	NEU
471819728873603072	NEG
472099288508399616	POS
472120373652488192	NEU
472147998756339712	NEU
472150483818135552	NEG
472165036014567424	POS
472167793085784064	POS
472170791996760064	NEG
472171815943405569	NEU
472173861744939008	NEG
472177392904331264	NEG
472179728196333568	NEG
472204757524688896	NEG
472211174113947648	NEG
472221456437612545	POS
472226922332946434	POS
472228451815276544	NEG
472252345137786881	NEU
472359588785045505	NEG
472374143740952577	NEU
472439132078489600	NEU
472439696661180416	NEG
472450258526404608	POS
472455899542732800	NEG
472521066515279872	NEG
472524326118256640	NEG
472539668463226880	POS
472566112270700544	NEU
472584415952916480	NEG
472597479872290817	NEG
472702585733136385	POS
472734187842068480	NEU
472767805268721666	NEG
472776619061673984	POS
472783331826728960	NEG
472820237881335809	NEU
472834759543238656	NEG
472846480504782848	NEG
472847253883715584	NEU
472850837132562432	NEU
472870298296274945	NEG
472878598022791168	NEG
472895951011467265	NEU
472898048264536064	NEG
472903696104570880	NEU
472913955850321920	NEG
472936540117929984	NEU
472943554869088256	NEU
473071802239836162	NEG
473098220520734720	NEG
473101777777483777	NEU
473130304421756928	POS
473148357721219072	NEG
473160392974536704	NEU
473169174806929409	NEU
473177829853896704	NEG
473185039577268224	NEG
473193049078919169	POS
473258349841371137	NEU
473261201896775680	NEG
473271253227552770	NEG
473283982533345280	NEG
473284440933019649	NEU
473463688578748417	NEG
473483904033099776	NEU
473490707949576192	NEU
473522410390839296	POS
473529861215383552	NEG
473532054089773056	POS
473554184361758720	NEU
473570664906252288	NEG
473571011120865280	NEG
473589683541512192	NEG
473600946682228736	POS
473611829063610368	POS
473612023360921600	NEG
473624334666199040	POS
473633636764221440	POS
473634677237227520	NEU
473635881559924736	POS
473667250562428930	POS
473680550314913792	POS
473789253730992128	NEG
473797039378026496	POS
473819816730820608	NEG
473854333776576512	NEU
473924912747655169	NEG
473929479552008192	NEG
473945347576709121	NEG
473961277207744513	NEG
473966261362126848	POS
473995345924349953	NEU
474008913012981762	NEU
474035695414415360	NEG
474045740038119424	NEG
474085725340577792	NEG
474156624467472384	POS
474175105661431808	NEG
474175256643764224	NEU
474176025677799424	POS
474187755296407552	NEU
474200243203227648	NEG
474202861174128641	NEU
474207962949754880	NEG
474208944395943937	NEU
474210926884028417	NEG
474213362625417217	NEG
474214116299927552	POS
474218915166695425	NEG
474226739321655297	NEU
474227653869056000	POS
474235810255220736	POS
474245942732791808	NEU
474247709860593664	NEG
474266558416830464	NEG
474279591939698689	NEG
474296479155499009	NEU
474297584807182336	NEU
474302494190104577	NEG
474312299323207680	NEU
474317029512855552	NEG
474334034609602562	NEG
474341152921907200	NEU
474343794587234304	NEG
474346512215203841	NEG
474351339036999680	NEU
474354723144093696	NEU
474355214888501248	NEU
474370853296410624	NEG
474381356982894593	POS
474382120568487937	POS
474390342809452544	NEU
474398626194944000	NEU
474403760165621760	NEG
474508960695730176	POS
474518906464665600	NEU
474522340257452032	NEU
474530329920016384	NEG
474537036742160384	NEG
474538836438310912	NEG
474552840640135168	NEU
474557459152240641	NEU
474578452142886913	NEU
474583544887377920	NEG
474595592090714112	POS
474595807992508416	NEU
474612173122318337	NEG
474615347447074816	NEU
474636878583717889	POS
474638547442339840	NEG
474654214946582528	NEG
474658370138701825	NEU
474666319107727360	NEG
474670648242241536	NEU
474670961258950656	NEG
474691500656582656	NEG
474692828413833217	NEG
474695035645358080	NEG
474695115353489408	NEU
474695134496296960	NEU
474708196880572416	NEU
474711554516987904	POS
474711572469006337	NEG
474714301237059584	NEG
474716784755744768	NEG
474723226594344962	NEU
474726802636546048	NEU
474726905657425920	NEU
474728640077660160	NEU
474731158325186560	POS
474731490161745921	POS
474733503096320000	NEU
474733770290237440	NEG
474734071910653952	NEG
474736371333337088	NEG
474736931885285376	NEG
474737157181931520	NEU
474737171459751936	NEU
474737209741168640	NEG
474737244314812418	POS
474737689158508544	NEG
474737879059800064	NEU
474737910512902144	NEG
474738049201741824	NEG
474738639423819776	NEU
474738854323552257	NEG
474739136881254401	NEU
474740103206555649	NEU
474740780733853696	POS
474740921247219712	NEG
474741108304797696	NEG
474741540552970240	NEU
474743132349677568	NEU
474743526509789184	POS
474744146801213440	NEG
474744578319589376	NEG
474744786252218369	NEG
474745005136166913	NEG
474745528392364032	NEU
474746545179348992	NEU
474746762201407488	NEG
474747079601176577	NEU
474747664954032130	NEG
474748112175894528	POS
474748320796393474	NEU
474748394502897664	NEG
474748683352047616	POS
474749238958882817	NEU
474749384958435328	NEU
474749480475299840	POS
474749607365185537	NEU
474749943685844992	NEG
474750208128344064	POS
474750314923692032	NEG
474750347194269696	NEG
474750375485251585	POS
474750566992998400	NEU
474750593693536257	NEG
474750603713732608	NEU
474750637021093889	NEU
474750989044834304	NEU
474751016618196992	POS
474751166920671232	NEU
474751385725304834	NEG
474751905399603200	NEG
474752054951694336	NEG
474752341577850880	NEG
474752377430753280	NEG
474752458200453120	NEU
474752691798020096	NEG
474752762539167744	NEG
474753247086137344	NEG
474753424517394432	NEG
474753617527070720	NEG
474753633679310849	NEG
474753669947469824	NEG
474753728088920064	NEG
474753920925835264	NEU
474754003663069184	POS
474754009883222016	NEG
474754571932561409	NEU
474756024675876864	NEU
474756787762364416	NEG
474756944394461185	POS
474757023973015552	NEG
474757829598146562	POS
474757975333019648	POS
474758398521909248	NEG
474758853314490368	NEU
474761441103597568	NEU
474762558449393664	POS
474763070079008768	NEG
474764099046629376	NEG
474764634109771776	NEG
474765250064285696	NEG
474770177213878272	NEG
474843199341461504	NEU
474853318670696448	POS
474869634328702976	NEU
474891793600102401	NEU
474895355302391808	POS
474909133120872449	NEU
474909995050364928	NEU
474910344691736576	POS
474910800856240128	NEG
474945470318772224	POS
474947321000898560	NEG
474964194391896065	NEG
474972342389465088	NEU
474977211544764418	NEU
474977411935657985	POS
474992759351554048	NEG
475005482403639296	NEU
475006869116047361	NEG
475006998619373570	NEG
475025864355491841	POS
475026712485720064	POS
475029051007303680	NEG
475086550959538176	NEU
475106969800699904	NEG
475107011135172608	NEU
475118810387996672	NEG
475250489836449792	NEU
475281086663389185	NEU
475285478602997760	NEG
475293422216302592	NEG
475296917526949888	NEG
475319210751836160	NEG
475324079638343680	NEG
475349018697297920	POS
475350047916560384	NEU
475361592218238977	POS
475366442196799488	NEG
475421704081006592	NEG
475425253985091585	NEG
475432197802184704	POS
475439148468535297	NEG
475448996408750080	NEG
475449630705319936	NEG
475452601795117057	NEG
475454444101177345	NEU
475469375617925120	NEU
475471363428610050	NEG
475483762139361280	NEG
475496249475743746	NEU
475636780277198848	POS
475664491393601537	NEU
475670309216219136	NEG
475674483525554177	NEU
475680926153064449	NEU
475688469650759680	POS
475695495156080640	NEG
475699036675379201	NEG
475712815144001536	NEG
475760183835377666	NEU
475763910579347459	NEU
475777180887429120	NEU
475792646523596800	NEG
475830782528073729	NEU
475834551823237121	NEG
475855747947839488	NEU
475856183400484864	NEG
475869794143862784	NEU
475876769741176832	NEG
475925552407535616	POS
475962979780153344	POS
475991433678446592	POS
475993150935531520	NEG
476006781987340289	NEG
476012812523667456	NEU
476015283019059200	NEG
476015629678678016	NEG
476016093279297536	POS
476018052606488576	NEG
476024668965830656	NEU
476033545673396224	NEG
476034739371900928	NEG
476041410903162882	POS
476045485590188032	NEG
476046250337243137	NEU
476085651398750208	NEU
476109811113676801	NEU
476135289099124736	NEU
476140629312155648	NEG
476144751285391360	NEU
476146022486274050	POS
476158389152907264	POS
476159356493254656	NEU
476161671413891072	NEU
476183614925705216	NEU
476185692301955073	POS
476187328042790912	NEU
476190073193783297	NEU
476191802807291904	NEU
476194830134292480	NEG
476196033366884353	NEU
476198884218511360	NEU
476200763967148032	NEU
476202179725119489	NEG
476202348579422209	POS
476203368105660416	NEG
476204411598143488	NEU
476206113718018048	NEU
476206347659526147	NEU
476207528184131584	NEG
476207876835672064	NEG
476208219472142336	POS
476210794015649792	NEU
476211246954708992	NEG
476212911011291137	NEU
476217657839337472	NEU
476230699562074112	NEG
476232027965243392	POS
476334606065471490	POS
476341346392080385	NEU
476346803856896000	NEU
476349655937449984	POS
476359552275734528	NEG
476360544295718912	NEG
476364396139413504	NEG
476364755633192961	POS
476367651909148673	NEU
476379812752134144	NEG
476389768490938369	NEU
476401820454375426	NEG
476415910681784320	NEG
476416980316991489	NEG
476423233257091072	NEG
476425129925173248	NEU
476426479916834818	NEG
476426875406127105	POS
476432383676522496	NEG
476439461468069889	NEU
476444054419677184	NEG
476453777722331136	POS
476456022245400578	NEG
476457032951017472	NEG
476460370685878273	NEG
476460774375047168	NEU
476469326007263232	POS
476476555091509248	POS
476476909183041537	NEG
476507813364396032	NEG
476507865801568257	NEG
476522007509889024	NEU
476529056163590147	NEG
476534175361941504	NEG
476535964719140864	NEG
476547688964825088	POS
476554125870518273	POS
476570210632085504	POS
476692493900472320	NEG
476706798444220416	NEU
476710914100428800	NEG
476724142780465152	NEU
476725321580806144	NEG
476726386166878209	NEG
476727323861843968	NEG
476738712794304512	NEU
476759525564096513	NEG
476764533768605696	NEU
476766799116374017	NEG
476771553137684481	NEG
476773855273684992	NEG
476776246991286272	NEU
476777900310822912	NEG
476784267515539456	NEG
476789626322292736	POS
476793047716352000	NEU
476813417949310976	NEU
476821299012980736	POS
476825630328487936	POS
476827259186479104	NEU
476827955252170752	NEG
476830753620127744	NEG
476841014737379328	NEG
476842069739454474	NEG
476857755899543552	POS
476880469082927104	NEG
476888747309805568	NEG
476889079549014016	NEG
476889217541632001	NEG
476890295016361985	NEG
476895638425460736	NEG
476900635389210624	NEG
476905457538580480	NEU
476914530338226178	NEG
476915712859316225	NEG
476917612371529728	NEG
476919244383592448	NEG
476925240719572992	NEG
476925581096132610	NEG
476928183422693376	POS
476948664066539520	NEG
477033637611708416	POS
477055241415057408	NEG
477060329495859200	NEG
477062754210439168	NEG
477087111401594882	POS
477090405234655232	NEU
477104056490815489	NEG
477105475742625792	NEU
477107204555026432	NEU
477115894943219713	NEG
477116722336788480	POS
477124822070460417	NEG
477126956136538113	NEG
477135382510067712	NEG
477143762049957888	POS
477170463324794880	NEG
477178932467601408	POS
477197990877478912	NEG
477210870410670082	NEU
477211384585797632	NEU
477215098705305601	NEG
477262417991180288	NEU
477267920935219200	NEG
477275763075735552	NEU
477279011920699393	NEU
477280261567041536	NEU
477283412362158080	NEG
477289160928006145	NEU
477307395316932608	NEG
477385273135734785	NEG
477446537912791040	NEU
477454159877509120	NEG
477455090911956994	POS
477455401420464128	NEU
477458484493963264	POS
477468057585979392	NEU
477500225351733249	NEU
477506074946588673	NEU
477510400842285056	POS
477520604770226176	NEG
477527006209667072	NEU
477528402464079872	NEG
477531653670465536	NEG
477536161796075520	NEG
477540383484678144	POS
477542627517415424	POS
477566911338004480	NEU
477586751649619969	NEG
477595220973191168	NEU
477597738302205952	NEU
477599419786100736	NEG
477610231934251008	NEG
477646823239462913	NEG
477661074393944064	NEG
477670162376577025	NEU
477679484850565120	NEG
477759402867687424	NEG
477795097862746113	NEG
477797565199810560	NEG
477820356628348928	NEG
477825934125723648	NEU
477831151873433601	NEU
477836535685844995	NEU
477839027606151168	NEU
477843668922281984	NEG
477851719779749888	NEG
477872403742457856	NEU
477873029813661696	POS
477873209061441537	NEU
477873570450661376	POS
477874068776316928	NEU
477894576917991424	NEG
477918652558479361	NEG
477929360062574592	POS
477937656433635329	NEU
477937728919969793	NEU
477966566760271874	NEU
477966578730799104	NEU
477966580500799489	NEU
477971087754805248	NEU
477975915973320704	NEU
477983836165640196	NEU
477990698898448384	NEU
477991563680047105	POS
477994104031571969	NEU
478003997828448256	NEG
478013533448192000	NEU
478016180087980032	NEG
478020000528482305	NEG
478032349859704833	POS
478047103932190720	NEG
478052020910583809	NEU
478127145597026304	NEG
478128045451382784	POS
478129324751851520	POS
478137149611466752	POS
478140476609290240	NEU
478152603352956928	NEU
478159341179383808	POS
478166699934773248	NEG
478170145680924673	NEU
478173068494659584	NEU
478173252733665280	POS
478173442794340352	NEG
478174626120335360	NEU
478174642545229824	NEU
478175340259323905	NEU
478175880297336832	NEU
478176804365410304	NEG
478177930070487040	NEU
478179142123282432	NEU
478179211782258690	NEG
478182470605897728	NEU
478183207809351681	POS
478186623545643009	POS
478192994190110721	NEU
478193386176798720	NEU
478193477734252545	NEU
478193573616435200	POS
478193587264684032	NEG
478198860985434113	NEG
478199395398463488	POS
478202411887374336	NEG
478204449546985472	NEG
478204462881046531	NEG
478210761693868033	NEG
478220637966983169	POS
478232234286403584	POS
478233432154456064	NEG
478235609774190592	NEU
478239182952099841	POS
478239245992480768	POS
478241223472193536	NEG
478241318498746368	NEG
478241498551824384	NEU
478242417095626752	NEU
478243633700032512	NEU
478250934917955584	NEG
478255265158950912	NEU
478255447418212352	POS
478255490951315456	POS
478255521141489664	POS
478257292228689920	NEG
478261345662431232	NEG
478261533026549760	NEU
478263358765146112	NEG
478265425743327232	POS
478265790727479298	NEU
478269662762119169	POS
478273719761002496	POS
478274860452683777	NEG
478276281700990976	NEG
478277671269707777	NEU
478278578225033217	NEU
478279232351531008	NEU
478279513525460992	NEG
478280507466465282	NEG
478282541691314176	POS
478285063512403968	NEU
478285106579116032	NEG
478285216545374208	NEU
478285799512084480	NEU
478286006748475392	NEG
478286903801028610	NEU
478288023814406144	NEU
478288057892753408	POS
478288127740882945	NEU
478288212012445696	POS
478288330220904448	NEG
478289055097319425	NEU
478289187955687424	NEU
478289494836129792	POS
478289539312943104	NEG
478289629654056960	NEU
478290109465632768	NEG
478290164402253824	NEU
478290336503308288	NEU
478291093612941313	NEG
478291134931021824	NEU
478291772162846720	POS
478291848197197825	NEU
478292275622330368	NEU
478292346157531136	POS
478292656691634176	NEU
478292668209172480	NEU
478292721149304832	POS
478292762325172224	POS
478292777265274881	NEG
478292819678101504	NEU
478292929736622081	NEU
478293052042526721	POS
478293057046335488	NEU
478293143016964096	POS
478293231864524801	NEU
478293303398780929	NEG
478293324106039296	NEU
478293416833323008	NEU
478293496747819009	NEU
478293664666763264	POS
478293680328306689	POS
478294131387957248	NEG
478295276546183168	NEU
478295404745084928	NEG
478295657430921216	NEU
478295797172563968	NEU
478296820473675776	NEG
478297376193798146	POS
478297463494021120	POS
478298277209591809	NEU
478298731029495808	NEG
478299693341229056	NEG
478299963068137473	NEG
478300024883785728	POS
478300109688832000	POS
478300406561636352	NEG
478300663550869504	POS
478300721256079360	NEG
478300907575459840	POS
478300908896681985	POS
478300972477739008	NEU
478301086265380864	NEU
478301116896006145	NEU
478301237314854912	POS
478301972853166082	NEU
478302074166603776	NEG
478302263740755968	NEG
478304126959620096	NEG
478304232530264064	NEG
478304852070907904	POS
478304987194617856	NEG
478305599810068480	NEU
478305668399923200	NEG
478305746266775553	POS
478306116099526657	NEU
478306127755505664	NEU
478306128913522688	NEG
478306827679965184	NEG
478306994739101696	NEG
478307647826165760	NEG
478309466522148864	NEU
478310328787156992	POS
478310745751687169	NEG
478312254103113730	NEU
478313306449805312	NEU
478314203418480640	NEU
478314264223285248	POS
478314645040926720	NEU
478314661956575233	NEG
478314879879610368	POS
478315611358253056	NEG
478319762205052928	NEU
478320339819433984	NEU
478321929947201538	NEU
478321990814539776	POS
478322350580977664	NEG
478323184924909568	NEG
478323694805450753	NEG
478324493694533633	NEU
478324534530306048	NEU
478325162748940288	NEG
478325626600824832	NEU
478326159546265600	NEU
478326197143629826	POS
478326589403320320	POS
478326660564262913	POS
478326724879740929	NEU
478327116367286272	POS
478327141042360320	POS
478327260618182656	POS
478327606912499712	NEU
478328145003548672	NEU
478328178923282433	POS
478328432443416576	POS
478329962068721664	NEG
478330563468615680	NEU
478330632356253696	POS
478330706477981696	POS
478331056106393600	POS
478331888923582464	NEU
478332507528921089	NEU
478332626718453760	NEU
478333025055690752	POS
478333695288680448	NEG
478334150777516032	NEG
478334277051236352	NEU
478334290048983040	NEG
478334972454252544	POS
478335727382822912	NEG
478336156996997120	NEG
478336204845625344	NEU
478336867977670656	NEG
478338839334121472	NEU
478338910209462272	NEG
478354964062801921	NEG
478357293042761728	POS
478358665075122177	NEU
478364305587707904	NEU
478371403599601665	NEU
478378540551790592	POS
478379779742498816	NEG
478383561176014848	NEU
478388474400477184	NEU
478389461223370752	NEU
478389477992169473	NEU
478395024770863104	POS
478396834855936000	NEU
478399035154628608	POS
478409250986033152	POS
478414079413846016	NEU
478414640607551489	NEU
478436181810880512	NEU
478489879576195073	POS
478489935981211648	NEU
478490022258036736	POS
478496487044042752	POS
478500205558378496	POS
478500890085978114	NEU
478502300793966592	NEU
478515942264430592	NEU
478518071955828736	POS
478518184341827585	NEG
478526086901665793	POS
478528406335021056	NEG
478532823293632512	NEG
478536045181829120	POS
478547131478077441	NEG
478555818497822720	NEU
478568103375540224	POS
478571228551467009	POS
478580203573489664	NEG
478587154923536385	NEG
478588553316687872	NEG
478591134050971648	NEU
478632499694690304	POS
478635239116648450	NEU
478643499982942208	NEU
478665823264178176	NEU
478678030567895040	NEU
478693937830699010	POS
478707079314563072	NEG
478707356646526976	NEG
478712474968272896	POS
478718221411840000	POS
478730393408245760	POS
478773248654442496	NEU
478811864374464512	POS
478880568042463234	NEU
478932887820328960	NEG
478934092873224192	NEG
478936106948243458	NEU
478968017582571522	NEU
478990061602480128	NEG
478995634532253699	NEU
478995939940511745	NEG
478998384930328576	NEG
478999355303538688	NEU
478999701442670594	NEU
479086051357884416	NEG
479094820611162112	NEG
479236576862801920	NEU
479243109868793856	NEU
479258126479544320	NEU
479342997696675840	NEU
479367483191988224	NEU
479421849697542144	POS
479429488087162881	NEG
479461396434796544	NEU
479465493695586304	NEU
479492079358578688	NEU
479696949663510528	NEG
479724736952684544	NEG
479852375167864833	NEU
480056054936391680	POS
480129674547593216	NEG
480215149148930048	NEG
480799441591357440	NEU
480836044976173056	NEU
480897265947901952	NEG
481098654473023489	POS
481132546139635712	NEU
